"","ID","URL","Title","body","Country","Group","Protest","Protest_Type","Discrim","Discrim_Type"
"91",1724,"https://www.alexandrasafrica.com/photography-safari-retreat/","African Photo/Videography Retreat | Safari Retreat | Learn from Locals","NULL","none","none",0,0,0,0
"92",1747,"https://www.wdrb.com/news/design-of-louisvilles-new-african-american-museum-recognized-among-20-best-new-museums-in-the/article_ef274428-5518-11ea-913b-1ffb1c1a633b.html","Design of Louisville's new African American Museum recognized among 20 best new museums in the world","Wind Advisory. Temps rise a bit by morning Updated: March 30, 2022 @ 1:37 pm The Roots 101 African American Museum on Main Street in downtown Louisville, Ky.  The Roots 101 African American Museum on Main Street in downtown Louisville, Ky. LOUISVILLE, Ky. (WDRB) -- Architectural Digest has named Louisville’s Roots 101 African American Museum one of the 20 top new museums in the world. The museum, at 819 W. Main St., is still working on fundraising and is open for private tours only, but it's expected to open to the public full-time soon. Lamont Collins, a collector from Louisville and museum’s founder, said he was excited by the “incredible honor” to receive such a recognition, which was recognized for its design alongside facilities in Washington, London and Giza, Egypt. Collins has told WDRB News that he loves Louisville and wants to help the city — and the rest of the country — heal from its past. The museum will tell “the story of the African American journey from Africa and all ports in between,” Collins has said. Visitors will enter into the museum through the hull of a slave ship. They’ll travel through part of the Underground Railroad on a virtual reality tour and through four floors of historical artifacts. The book “The Clansman” is displayed near other derogatory images and pieces of Ku Klux Klan propaganda. One poster reads “Don’t be half a man, join the Klan.” “This started from my personal passion,” said Collins, a Fern Creek High School graduate who played football at the University of Louisville. “I think what they should feel is the pride of the history but also the warts of the history. And you can't heal a wart, or you can't heal a scab, until you allow it to breathe.” Collins said that the museum remains short of its fundraising goal and asked that people continue to contribute at the museum's website. You can also contact Collins at 502-210-1279. Copyright 2020 WDRB Media. All Rights Reserved.","none","none",0,0,1,2
"93",1766,"https://www.goodmorningamerica.com/news/story/lack-representation-prompts-african-american-artist-open-bronx-69085835","Lack of representation prompts African American artist to open Bronx gallery","","none","none",0,0,1,2
"94",1816,"https://www.telegraph.co.uk/news/2020/03/17/leading-south-african-rhino-poaching-detective-shot-dead-way/","Leading South African rhino poaching detective shot dead on way to work","LeRoy Bruwer was an experienced leader of a number of often dangerous investigations into rhino poaching syndicates One of South Africa’s top detectives, famous for capturing rhinoceros poachers, was gunned down early Tuesday on his way to work. Lt Colonel LeRoy Bruwer, 49, working in the Mpumalanga province, 200 miles north east of Johannesburg, was described by colleagues as a “wildlife fanatic.” As a senior officer in the Directorate for Priority Crime Investigations, known as The Hawks, Colonel Bruwer was highly experienced in sophisticated and often dangerous investigations into rhino poaching syndicates. Police cordoned off the road where Colonel Bruwer was killed and say there are three bullet holes on the driver’s window of his vehicle. Some rhino poachers arrested by Colonel Bruwer were former policemen Four years ago Col Bruwer testified in court that he and a colleague were detained by police when they tried to charge two officers linked to a rhino poaching case. He was currently lead detective in another two high profile rhino poaching cases. Col Bruwer was decorated four years ago as the best detective in the Hawks. Advocate Kobus van der Walt, head of the Mpumalanga Asset Forfeiture Unit, said Col Bruwer was one of the most dedicated policemen he had ever worked with. “His death leaves an incredible gap in the legal system especially in investigations into rhino poaching,” he told News24 early on Tuesday. Col Bruwer lived close to where he was killed, not far from the Mozambique border where many rhino horns are illegally exported and then sold on to buyers, often from Vietnam. South Africa has 80 percent of the world’s remaining rhinos and one is killed every 10 hours, according to official government statistics. We rely on advertising to help fund our award-winning journalism. We urge you to turn off your ad blocker for The Telegraph website so that you can continue to access our quality content in the future. Thank you for your support. Need help? Visit our adblocking instructions page.","none","none",0,0,0,0
"95",1828,"https://citycancerchallenge.org/c-can-and-indias-tata-memorial-hospital/","C/Can and Indiaâ€™s Tata Memorial Hospital join forces to support African and Asian C/Can cities to introduce multidisciplinary approach in Cancer Care.","C/Can has reached agreement with India’s Tata Memorial Hospital (TMH) to collaborate on improving access to quality cancer care in C/Can cities in Africa and Asia, primarily through knowledge and expertise transfer and by establishing joint projects between the Mumbai-based hospital and public and private institutions in C/Can cities. “This collaborative agreement is based on C/Can’s experience that during the initial phase of joining the network and carrying out a needs assessment process, among the main obstacles identified to providing quality cancer care are the lack of a multidisciplinary approach and the absence of clinical management guidelines adapted to the local situation,” explains Susan Henshall, C/Can CEO. CS Pramesh, the Director of Tata Memorial Hospital, says that as part of the collaboration agreement with TMH, local specialists in C/Can cities will receive training in Mumbai on areas of cancer care, delivered within a ‘train-the-trainers’ framework. “Direct contact between local specialists in C/Can’s African and Asian cities and TMH specialists will also be provided, while TMH specialists will join e-learning platforms and/or visit C/Can cities in those regions to train local specialists on priority areas of cancer care,” he outlines. The city of Kigali (Rwanda), Kumasi (Ghana) and Yangon (Myanmar) have already conducted a comprehensive assessment of cancer care capacity and needs involving nearly 200 health professionals in all specialities and over 15 health institutions from both the public and private sectors. Following these needs assessments, these cities have identified and agreed on the main challenges in accessing quality and equitable cancer care in the city. New members of the C/Can network in Africa and Asia, such as Greater Petaling, in Malaysia, which joined in September 2019, will benefit from the agreement with TMH as they progress with their needs assessment. Tata Memorial Hospital is the pioneer cancer hospital in India, and its focus on providing quality cancer care to patients through evidence based management protocols work has been recognized internationally. The hospital is also involved in human resource development for cancer care, conducting relevant cancer research and shaping cancer policy for the country. All rights reserved City Cancer Challenge | 9 Rue du Commerce | 1204 Geneva - Switzerland Stay up to date with the City Cancer Challenge Newsletter  Country United States of America Aaland Islands Afghanistan Albania Algeria American Samoa Andorra Angola Anguilla Antarctica Antigua And Barbuda Argentina Armenia Aruba Australia Austria Azerbaijan Bahamas Bahrain Bangladesh Barbados Belarus Belgium Belize Benin Bermuda Bhutan Bolivia Bonaire, Saint Eustatius and Saba Bosnia and Herzegovina Botswana Bouvet Island Brazil British Indian Ocean Territory Brunei Darussalam Bulgaria Burkina Faso Burundi Cambodia Cameroon Canada Cape Verde Cayman Islands Central African Republic Chad Chile China Christmas Island Cocos (Keeling) Islands Colombia Comoros Congo Cook Islands Costa Rica Cote D'Ivoire Croatia Cuba Curacao Cyprus Czech Republic Democratic Republic of the Congo Denmark Djibouti Dominica Dominican Republic Ecuador Egypt El Salvador Equatorial Guinea Eritrea Estonia Ethiopia Falkland Islands Faroe Islands Fiji Finland France French Guiana French Polynesia French Southern Territories Gabon Gambia Georgia Germany Ghana Gibraltar Greece Greenland Grenada Guadeloupe Guam Guatemala Guernsey Guinea Guinea-Bissau Guyana Haiti Heard and Mc Donald Islands Honduras Hong Kong Hungary Iceland India Indonesia Iran Iraq Ireland Isle of Man Israel Italy Jamaica Japan Jersey (Channel Islands) Jordan Kazakhstan Kenya Kiribati Kuwait Kyrgyzstan Lao People's Democratic Republic Latvia Lebanon Lesotho Liberia Libya Liechtenstein Lithuania Luxembourg Macau Macedonia Madagascar Malawi Malaysia Maldives Mali Malta Marshall Islands Martinique Mauritania Mauritius Mayotte Mexico Micronesia, Federated States of Moldova, Republic of Monaco Mongolia Montenegro Montserrat Morocco Mozambique Myanmar Namibia Nauru Nepal Netherlands Netherlands Antilles New Caledonia New Zealand Nicaragua Niger Nigeria Niue Norfolk Island North Korea Northern Mariana Islands Norway Oman Pakistan Palau Palestine Panama Papua New Guinea Paraguay Peru Philippines Pitcairn Poland Portugal Puerto Rico Qatar Republic of Kosovo Reunion Romania Russia Rwanda Saint Kitts and Nevis Saint Lucia Saint Martin Saint Vincent and the Grenadines Samoa (Independent) San Marino Sao Tome and Principe Saudi Arabia Senegal Serbia Seychelles Sierra Leone Singapore Sint Maarten Slovakia Slovenia Solomon Islands Somalia South Africa South Georgia and the South Sandwich Islands South Korea South Sudan Spain Sri Lanka St. Helena St. Pierre and Miquelon Sudan Suriname Svalbard and Jan Mayen Islands Swaziland Sweden Switzerland Syria Taiwan Tajikistan Tanzania Thailand Timor-Leste Togo Tokelau Tonga Trinidad and Tobago Tunisia Turkey Turkmenistan Turks & Caicos Islands Turks and Caicos Islands Tuvalu Uganda Ukraine United Arab Emirates United Kingdom Uruguay USA Minor Outlying Islands Uzbekistan Vanuatu Vatican City State (Holy See) Venezuela Vietnam Virgin Islands (British) Virgin Islands (U.S.) Wallis and Futuna Islands Western Sahara Yemen Zambia Zimbabwe Want to receive emails from City Cancer Challenge By checking this box I consent to the use of my information provided for email marketing purposes. SUBSCRIBE NOW By checking this box I consent to the use of my information provided for email marketing purposes.","none","none",0,0,0,0
"96",1851,"https://www.healthyfoodhouse.com/rhino-poachers-eaten-alive-by-lions-on-south-african-wildlife-reserve/","Rhino Poachers Eaten Alive By Lions On South African Wildlife Reserve","Wildlife poaching is a crime that harms local communities, wildlife populations, and the environment in various ways. It is fueled by a lucrative black market trade of animal parts, and numerous environmental groups, animal rights groups, and government agencies are calling for an end to it. Rhino poaching is a severe threat in all rhino range states, as the horns of these animals are highly valuable. They are used in Traditional Chinese Medicine and are also seen as a status symbol to display success and wealth. The Sibuya Game Reserve is located in the South African province of Eastern Cape, and it is the home of numerous animals, including the five biggest game animals in Africa: lions, rhinos, elephants, buffalos, and leopards. Over the last years, there have been several intrusions by poachers. However, an incident that happened in 2018 can now serve as a warning for them to stay away. Namely, when a group of poachers entered the reserve to hunt rhinos, a pack of lions devoured them! It is believed there were three men, as investigators found three sets of shoes and gloves, but very little of their remains were left.  Nick Fox, the park’s owner, believes that this was because the predators had many hours to feast, as the poachers were eaten alive sometime between the evening of July 1 and the early morning of July 2. He said: “The only body part we found was one skull and one bit of pelvis, everything else was completely gone.” He guessed that the incident probably happened around 4:30 a.m. on July 2, as then, one of the reserve’s anti-poaching dogs gave a warning. Yet, it was ignored by the dog handler, as this was typical behavior for that time of the morning. Later on in the day, one of the rangers found the bloodied remains, and they immediately notified the police. Fox said: “At about 4.30 pm on Tuesday, one of our field guides on game drive alerted the Anti-Poaching Unit that there appeared to be human remains as well as other items in the immediate vicinity of the lions. I was immediately called to the scene where along with the APU we found the high powered rifle, gloves, wire cutters and the remains of a backpack with food, water, and other supplies. We immediately alerted the Indalo (Association of Eastern Cape Game Reserves) Anti-Poaching Cluster and the Police. Clearly, the poachers had walked into a pride of six lions and some, if not all had been killed.” Police spokeswoman Captain Mali Govender said: “We do not know identities but firearms have been taken by the police and will be sent to the ballistics laboratory to see if they have been used in poaching before.” They called in a search party and enlisted the help of a helicopter to scout for any survivors, but they found none. Fox added: “We found enough body parts and three pairs of empty shoes which suggest to us that the lions ate at least three of them but it is thick bush and there could be more. They came heavily armed with hunting rifles and axes which we have recovered and enough food to last them for several days so we suspect they were after all of our rhinos here.”  He hopes that this incident will send a message to poachers not to risk their lives by illegally hunting game: “Whilst we have saddened at any loss of life the poachers came here to kill our animals and this sends out a very clear message to any other poachers that you will not always be the winner. The lions are our watchers and guardians and they picked the wrong pride and became a meal.” He said that numerous people called him to ask about the fate of the lions, and he explained: “They won’t be killed. The status quo will continue.”  The number of rhinos is drastically reduced all around the world, mostly due to habitat loss and poaching. In the past decade, over 7,000 of them have been killed in South Africa only. Believe it or not, a single horn can be sold for up to $300,000, but on the South African black market, white rhino horns sell for up to just $3,000. In 2016, poachers entered The Sibuya Game Reserve, shot three rhinos dead, and cut off their horns. This time, poachers ended up as preys. Sources:www.thesun.co.ukwww.bbc.comwww.rnews.co.za Spinach and Feta Quiche with Sweet Potato Crust Ants Bring Flower Petals To Cover Dead Bumblebee And Give Bee a 'Funeral'","none","none",0,0,0,0
"97",1860,"https://www.youtube.com/watch?v=LZqitzY4f8Y","Wizkid And Burner Boy Chooses Nasty C As African Best Rapper - Sarkodie Reacted","NULL","none","none",0,0,0,0
"98",1861,"https://thehill.com/policy/technology/487349-facebook-twitter-dismantle-russian-interference-campaign-targeting-african","Facebook, Twitter dismantle Russian interference campaign targeting African Americans","© 1998-2022 Nexstar Media Inc. All Rights Reserved Facebook and Twitter on Thursday announced they have dismantled a Russia-backed online interference campaign targeting African Americans. The campaign was based out of Ghana and Nigeria, marking Russia's latest attempt to obfuscate how it's working to sow discord on U.S. soil by propping up volunteers and workers from foreign nations. Russia was supporting the workers based in the two African nations, who were tasked with spreading divisive and polarizing messages, specifically targeted at black social media users in the U.S., according to a CNN investigation published Thursday. Facebook removed 49 accounts, 69 pages and 85 Instagram accounts for engaging in foreign interference on its platforms, the company announced. ""This network was in the early stages of building an audience and was operated by local nationals — some wittingly and some unwittingly — in Ghana and Nigeria on behalf of individuals in Russia,"" Facebook said. ""It targeted primarily the United States."" Twitter suspended 71 accounts ""largely Tweeting in English and that presented themselves as based in the United States,"" the company said. ""These 71 removed accounts, operating out of Ghana and Nigeria and which we can reliably associate with Russia, attempted to sow discord by engaging in conversations about social issues, like race and civil rights,"" Twitter wrote. House Intelligence Committee Chairman Adam SchiffAdam Bennett SchiffJanuary 6 panel loses patience as contempt claims pile up Jan. 6 panel votes to advance contempt proceedings for Navarro, Scavino GOP leader says Republicans will boot Schiff from Intel panel MORE (D-Calif.) in a statement said the disclosure shows ""the Russians will not stop."" “The potential use of cutouts on another continent meant to mask Russian connections is a startling signal that our adversaries continue to pursue new and inventive ways to cover their tracks and evade detection,"" Schiff said. “The companies were right to make this foreign influence public quickly, and stop it, before it could seep deeper into our domestic political and societal conversation,"" he added. ""The companies must continue working together and be as transparent as possible with the public and their users moving forward."" Since 2016, when Russian trolls successfully manipulated the world's largest social media networks to interfere in the U.S. presidential election, the tech industry has been on high alert to defend against foreign interference from Russia and other hostile foreign actors. Twitter, Facebook and Google have poured enormous resources and energy into detecting and removing influence campaigns, which often involve posts about divisive topics and bunk news stories. But as the tech companies have cracked down, Russia and other countries have expanded and advanced their techniques. The takedowns on Thursday exemplified a new online influence tactic: Russians helped prop up a nonprofit in Ghana dedicated to spreading messages in the U.S. about social issues, specifically aimed at fanning the flames of racial divisions, CNN reported. The posts were focused on topics like ""black history, black excellence and fashion, celebrity gossip, news and events related to famous Americans like historical figures and celebrities, and LGBTQ issues,"" Facebook said, as well as ""police brutality."" Russian trolls in 2016 also targeted black voters in an effort to deter the minority population from voting and intensify tensions around the Black Lives Matter movement. Kailee Scales, managing director of Black Lives Matter Global Network Foundation, told CNN that her organization has been watching for online interference targeting the African American community. ""We are walking into the 2020 election cycle with eyes wide open to the fact that international and domestic actors are striving to undermine our organizing, and we are not going to let that happen,"" Scales said. Updated 6:31 P.M. View the discussion thread. The Hill 1625 K Street, NW Suite 900 Washington DC 20006 | 202-628-8500 tel | 202-628-8503 fax The contents of this site are © 1998 - 2022 Nexstar Media Inc. | All Rights Reserved.","none","none",0,0,1,2
"99",1883,"https://www.youtube.com/watch?v=SYSp38BndZc","""African Americans Are Afraid To Visit Africa Because Of The Lies They've Been Fed"" - Akon","NULL","none","none",0,0,0,0
"100",1899,"https://www.horsetalk.co.nz/2020/03/29/african-horse-sickness-thailand-42-horses-dead/","African horse sickness emerges in Thailand; 42 horses dead - Horsetalk.co.nz","equine news, research, and information  Deadly African Horse Sickness has been detected in Thailand, killing at least 42 racehorses in the northeast of the country. The disease is endemic in sub-Saharan Africa and is spread by biting midges. Horses are considered the most susceptible, with nearly 90% dying if infected. It kills roughly half of infected mules and 10% of donkeys. Infected African donkeys and mules rarely show signs of disease. The Thailand outbreak is understood to be the first time the disease has been confirmed in the country. It is centered in the Pak Chong area, according to the Thailand Equestrian Federation’s veterinary adviser, Dr Metha Chanda. Chanda told the International Equestrian Federation’s veterinary director, Dr Göran Akerström, in a letter on Saturday that the emergence of the disease had been confirmed by the country’s Department of Livestock Development (DLD). Authorities have suspended the movement of all horses and equine species within a 150km radius of the outbreak. People are required to report any sudden death or suspected cases to the DLD. “Restricted movement and good hygiene must be followed among the horses located outside of the outbreak zone,” Chanda says. Checkpoints will be watching for any illegal movements of equines. “Further measures may be launched to minimize and control the outbreak of the disease,” he says. Chanda says 42 horses have been reported dead so far out of 62 cases. He says 341 horses in the outbreak area are susceptible to the disease. He says the reaction of the Thailand Equestrian Federation has been swift, with members told to restrict horse movements and to follow relevant measures advised by the DLD. “Our deepest sympathy goes out to those who have lost horses due to this terrible virus. We are monitoring the situation closely and will continue to update everyone and follow all protocols in order to best protect all horses in Thailand,” he says. It is understood the deaths have occurred across several barns in the outbreak area. Latest research and information from the horse world. No one indicates the source of the outbreak.But a convoy of 25 trucks made its way from the airport with wild animals on Jan 28-29. 2 giraffes fell out of a truck and one subsequently died. The convoy contained zebras.Carriers asymptomatic of African Horse sickness. Was there a breach in quarantine protocols? Either at the country of origin or in landing? ‘Wild animals in a convoy of 25 trucks from the airport’ ? From where? And how the hell does a giraffe fall out? Do you have the article etc. about this? Thank you. I was wondering the source. That certainly sounds likely. Why a breach I quarantine protocols? Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Notify me of follow-up comments by email. Notify me of new posts by email.   Δdocument.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Affiliate disclaimer  WEB SITESAurora Pure CrabbetsVollrath HanoveriansNZ Farriers Assn.NZ Hanoverian Soc.Bryant Farrier LtdThe Pole ManNaturally EquineAdvertising Options Affiliate disclaimer","none","none",0,0,0,0
"101",1923,"https://africafreak.com/hunting-success-rate","What African Predators Have the Highest Hunting Success Rate?","African predators are truly beautiful to behold. Nature lovers from all over the world regularly flock to destinations in Africa, hoping for a glimpse of these marvels of nature on a safari drive. The very lucky get to see wild animals that hunt, hopefully just as they take down their prey. There are several species of big cats and dog families roaming the savannah and veld. As prey becomes their means to survival, the mythical ‘circle of life’ essentially gets to play out in real-time. Which of these predatory animals is the most efficient hunter? Which predators hunt alone and which do their deeds in packs? Let’s look at the big African predators with the highest hunting success rates.  A lion’s reputation as an apex predator may well be a little undeserved. While you would certainly lose a fight, they are not prolific hunters at all, compared to some others on the continent. Lions hunting solo have dismal success rates at under 19%. In a pack – led by females – they’re slightly more successful at up to 25% success. They’re probably on the wrong side of the curve because they’re notoriously lazy, can’t really run over long distances, and prefer to steal others’ fruits of their labor. Yes, lions will muscle in and steal the prey of other predators. Stalking and ambushing is so much work.  Let’s continue with an unexpected and somewhat disputed contender – the hyena. Many will argue that hyenas are scavengers and not hunter animals. They are only partly right. Hyenas are indeed opportunistic scavengers, but also very efficient killers when they need to be. They can acquire up to 75% of their own food by hunting and killing it. In the Kruger National Park, rangers estimate that at least half their food is self-acquired. So let’s not disregard this fearsome-looking powerhouse. It’s estimated that they have a 33% success rate at whatever they target – which isn’t bad at all! For some context, compare that to the elusive leopard.  The gorgeous leopard is a bashful creature, and you’d be lucky to see one on a safari. But it’s a very decent hunter. Kill rates of up to 38% are reported, especially in Southern Africa. The leopard may not look as intimidating as the lion, but it is extremely powerful – pound for pound the strongest predator on the continent. It drags prey up to half its weight into the branches of a tree to avoid having it nabbed by scavengers and thieves like the lion.  The cheetah challenges the lion as the most famous of the African big cat predators. The reason is the incredible grace with which the speedy cheetah chases down its target. Many nature documentaries have shown us the amazing action in slow motion as cheetahs clock up to 75 mph on camera. Not surprisingly, they can boast up to a 58% success rate on their hunts. It’s the lucky prey that gets away, as cheetahs are fast, but only over relatively short distances. When they are successful, cheetahs are too exhausted to defend their catch from the ever-present opportunists like our friend the lion, jackals, and hyenas.  It’s a less well-known cat and the smallest of all the wild cats in Africa. Yet the black-footed cat is a very efficient killer. At just 17 inches in body length, it may not look formidable. But small rodents, birds and rabbits will attest that this kitty can kill with the best of them, with around 60% success rate.  More than that, they actually are clinical when they’re on a roll. They can make 10-15 kills every night. Technically, that might make them the most successful predator of the lot. Call them cute at your peril.  Which brings us to the big dog… literally. African wild dogs are hugely talented when it comes to hunting prey, and undoubtedly this list’s best hunting animals. If a pack targets a prey, there’s an 85% chance they’ll bring it down successfully. As a pack, they’re not only overwhelming in numbers, but also very persistent. Sadly for them, they lose a lot of their spoils to the ever-present threat of other carnivores. African wild dogs are also endangered, which is a shame. They are definitely contenders for #1 predator in the world – at least, in terms of efficiency.  It’s worth noting that birds of prey are also very good at hunting. Here’s a short list of birds that challenge for the title of Africa’s best predator. For the most part, these are the best hunters in Africa. It’s not all success, though, as clearly the hunt is only half the game. In many cases, it also becomes a question of an animal predator holding onto the kill as bigger or more numerous predators are always looking to steal the prize. It’s also clear that those who hunt in packs tend to do a lot better than solo artists. And in many cases, mothers with young will go for easier prey to feed their litters. In the end, it’s not a race, but African predators can be deadly, and even at low success rates, they are truly beautiful to see. Make a point of trying to spot them on your next safari trip. LIONS ARE REMARKABLE AND UNIQUE IN THE ANIMAL KINGDOM Considering lions live mostly in open fields of the world’s hottest continent. Lions don’t benefit from the same camouflage advantages of the thick vegetations of the jungle. The African savanna is where the biggest, tallest, fastest and more aggressive animals are found. Between their numerous violent fights with other lions or hyena clans they hunt, often outnumbered, the biggest prey on earth. Considering the single lion that has the greatest predator-prey weight ratio and face the greatest challenges of all the land predators, their successful hunt-rates are amazing. After all, no big land predators have a more brutal and violent lifestyle as the mighty lion. It’s a shame that so much of this information is misleading, exaggerated and based on debunked misconceptions. There’s also no links to scholarly works that prove any of these claims. Hi Leesa, Can you please be more specific about the things you find “misleading, exaggerated and based on debunked misconceptions”? The study of “hunting success rates” is forever evolving. So if you have more accurate information on the matter, we’d be delighted to hear it. Keep well, Michael Your email address will not be published. Required fields are marked * Name* Email* Website   Δdocument.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() );  Celebrating Wild Africa. POPULAR ARTICLES Top 16 Most Elegant Antelope in Africa What Sound Does a Zebra Make? How Fast Can a Hippo Run? 77 Famous Safari Quotes Jaguar vs Leopard - Top 12 Key Differences Do African Animals Get Drunk From Marula Fruit? TOP RESOURCES Start Here All Articles LIVE Cams Safari Guide National Parks African Animals Wildlife Videos Copyright © 2022 Africa Freak | All Rights Reserved","none","none",0,0,0,0
"102",1938,"https://noonecares.me/108-diseased-and-abused-lions-were-found-on-south-african-farm-see-pictures/","108 Diseased and Abused Lions Were Found on South African Farm, See Pictures","  Animals, OMG ! Animal cruelty is one of the most disgusting things to ever exist. Though there have been several measures that different communities and organizations take to make sure it doesn’t happen but its a shame to admit that there are places where animals are still treated so poorly. Recently in South African Farm, a case of animal cruelty has been reported where 108 diseased and abused lions were found. According to the people in South Africa, it is the most shocking case of animal neglect that they have ever witnessed. More Info: Human Society International   The news went viral when an anonymous source posted the pictures of the abused lions on the internet. The lions apparently lost all the fur which is said to be the result of a disease called mange, which is a skin disease caused by parasite mites. The lions were kept in an overcrowded facility. 30 lions were kept in the space that was only meant for two. You can imagine the amount of animal neglect that these lions had to face. The environment that they were kept in was very filthy. We can imagine the condition of these abused lions through these pictures. After this news came in light, Douglas Wolhunter, the manager of the National Council for Societies for the Prevention of Cruelty to Animals (NSPCA), visited the South African farm and said, “It’s hard to describe because it leaves you feeling hollow, knowing that you’ve got the king of the jungle in conditions like that. It’s soul-destroying.”  The particular South African Farm is called the Pienika form. Upon investigation it was found that there has been more than 100 abused lions, caracal, leopards, and tigers were kept there and were found in horrendous condition.  It is important for any breeding farm to provide a clean and hygienic atmosphere to the lions as well as to let the cubs have proper nourishment. Naturally, the cubs stay for 18 months with their mothers. But the condition of this South African farm does not provide them with any of their necessity.  The Wildlife Director at Humane Society International, Audrey Delsink, said: ‘South Africa’s captive lion breeding industry is a vicious cycle of exploitation, from cradle to grave.” ‘Lion cubs are ripped from their mothers at just a few days old, to be hand-reared by paying volunteers from countries around the world such as the United Kingdom, who are misled into believing the cubs are orphans. The cubs have exploited their whole lives, first as props by paying tourists looking for selfie shots whilst petting or bottle-feeding the animals, then later as part of ‘walking with lion’ safaris.’  He continued by saying, “In the face of so much evidence supporting the significant welfare atrocities and illegal activities, and the bogus standards presented by the industry, the South African government cannot stand idle. ‘We demand that the government shut down this industry once and for all; that is the only way brand South Africa can recover from this significant scourge.”  Read More: China’s Youngest Coronavirus Patient Recovers From The Disease Without Medication  No One Cares “No One Cares” Is a Part Of Psifiako Media Pvt. Ltd. © 2019 Psifiako Media Pvt. Ltd.  ","none","none",0,0,0,0
